dataset,score,ambiguity,e_model,width,u_cal,sigma_cal
adult,0.02529715842946408,0.017147740165182633,0.005636395842656283,0.0014118245738151541,0.00492032528910457,0.004166264560922286
adult,0.014261603643208545,0.007541661768877842,0.003975052760365774,0.0010944533334865366,0.0028729770035585606,0.002055992591383575
adult,0.009986065771313326,0.006221405967880191,0.0023060086904940417,0.002077337958110194,0.0035949913448979,0.001980188386973776
adult,0.0166492266985193,0.007703111136414613,0.004449953635486816,0.0014223900934713487,0.003310110114383654,0.0019442858006796062
adult,0.5023547402430599,0.2482638888888889,0.03386822811100857,0.0016339869281045694,0.020141001692191223,0.020199937812423345
adult,0.0013021051475629627,0.0008453079325815031,0.0006186720579843712,0.001692047377326565,0.0011959519515255925,0.0004155440347241296
adult,0.008497518194716523,0.006014714398479337,0.0020224380935871178,0.0016588018300716222,0.0031586736538546777,0.002017438008715057
adult,0.6763330411307902,0.21617028061224489,0.03155639686473556,0.0035714285714285587,0.02778554869842056,0.024565125084867447
adult,0.05247750027039605,0.03873528374565972,0.018114566397378223,0.0026041666666666644,0.010043561855951408,0.008628861999689479
adult,0.005208973834144339,0.004202003243925924,0.0007789418151189111,0.0024694708276797833,0.0032212923538062926,0.0016719483949421458
adult,0.09273419502416216,0.08571925254688138,0.015783828636668218,0.0033222591362126325,0.016875472435555535,0.010993023975576891
adult,0.22528905306317842,0.18946837994457041,0.022425498457370945,0.031746031746031744,0.07755558783601306,0.027120993555361537
adult,0.1557264463251804,0.1146433380323807,0.07558515940927321,0.0064052287581699285,0.027098280493374507,0.017299523279761527
adult,0.01509799339053179,0.007541661768877842,0.005488175236834553,0.0010944533334865366,0.0028729770035585606,0.002053245193681264
adult,0.013946511002429331,0.007541661768877842,0.002805509952902289,0.0010944533334865366,0.0028729770035585606,0.002055992591383575
adult,0.5153428136436595,0.2482638888888889,0.10839052552654896,0.0016339869281045694,0.020141001692191223,0.01985772203056923
adult,0.14756442384079616,0.11355853013641007,0.02358836496978512,0.00542635658914728,0.02482355893621196,0.016396592144582996
adult,0.6090988178802245,0.2333506763787721,0.061724201138047934,0.006451612903225712,0.03880062157622908,0.03147470533173124
adult,0.009096035971275812,0.006221405967880191,0.0029102793964601243,0.002077337958110194,0.0035949913448979,0.0020837307042371614
adult,0.745841173387587,0.15931689049586784,0.03440951552613203,0.011363636363636354,0.04254902125995749,0.0295950399391105
adult,0.34714475419626917,0.2236775698088252,0.04334262995589753,0.0029498525073746173,0.025686880700934164,0.0211529672351877
adult,0.0013679494574344198,0.0008904712427832905,0.0002471754262438915,0.0017825311942959,0.0012598780765949748,0.0004325304755532801
adult,0.0024973194720600005,0.0014675619959494803,0.0007605012693129703,0.001150535392224649,0.0012994160290775716,0.0007465279697555179
adult,0.6185671641088205,0.2214663988312637,0.033964137074304644,0.013513513513513487,0.05470639060836905,0.029889859870270305
adult,0.026655143180148867,0.017251219389905745,0.005656300202399055,0.0016262919288199014,0.005296746063018794,0.0039883338111459474
adult,0.15013069521721345,0.1146433380323807,0.020329678013646116,0.0064052287581699285,0.027098280493374507,0.017351460263932892
adult,0.22795163621470285,0.19193938369033287,0.058665930781344806,0.03532596636044913,0.08234345275424171,0.026212604548126347
adult,0.09437107506317091,0.08571925254688138,0.024929749239592194,0.0033222591362126325,0.016875472435555535,0.010983785437584133
adult,0.0020570994341589147,0.0013398814647930595,0.000786439074051867,0.0008944543828264759,0.0010947432797930802,0.0007979093770966711
adult,0.0023046657113450324,0.0013398814647930595,0.0005533350169347007,0.0008944543828264759,0.0010947432797930802,0.0007710750838002255
adult,0.6369415736476471,0.21617028061224489,0.06750798805681067,0.0035714285714285587,0.02778554869842056,0.024800897292222176
adult,0.8324565876262159,0.11286609290497121,0.023127249038803276,0.0060347551342812,0.02609826112300461,0.023796983859637924
adult,0.4515826996811844,0.24065555555555557,0.03207169566612846,0.006666666666666654,0.040054592375536255,0.025797289268128586
adult,0.35596663924378846,0.22740083573887482,0.02221168753987817,0.004217680516726163,0.03096940545737194,0.022249169924271655
adult,0.0045520308842432414,0.0031089171073916955,0.0011263412210381983,0.004448377317974949,0.0037188219026978836,0.0010377663623430023
adult,0.007077570709345457,0.005840161838992699,0.0028581562524706513,0.0013054830287206262,0.002761201217909845,0.0020368493590227407
adult,0.019081534963440023,0.00904083861686824,0.004986432256296888,0.003649635036496351,0.00574419370977612,0.003153946171076367
adult,0.5312802772497812,0.2482638888888889,0.031838373935965836,0.0016339869281045694,0.020141001692191223,0.02001781899672765
adult,0.9905106000078038,0.002288317481693391,0.0038550989992609344,0.004587155963302725,0.0032398872174937993,0.00035771613438243725
adult,0.278582543430375,0.20021333703549446,0.0670433685815559,0.0013605442176870541,0.016504517503019327,0.01731606256399098
adult,0.24274978012066575,0.20021333703549446,0.05430009163304372,0.0013605442176870541,0.016504517503019327,0.01965673930663883
adult,0.07686354733052267,0.07247374525241997,0.013434781724655115,0.002341157865360155,0.013025838887757333,0.010449542966420207
adult,0.006576153994060877,0.005840161838992699,0.0024504767685847883,0.0013054830287206262,0.002761201217909845,0.002099559050009643
adult,0.034595014909076766,0.027178735283933515,0.014898399053402385,0.003289473684210526,0.009455354804904118,0.00681425828270657
adult,0.6785259351182815,0.21617028061224489,0.021133009734263984,0.0035714285714285587,0.02778554869842056,0.02457969982533947
adult,0.8020771581918785,0.11292745149178719,0.03133686880367467,0.006200466200466215,0.026461346263552322,0.02349597420050142
adult,0.38480254248120094,0.22800438750029173,0.0708689518476608,0.00772946859903384,0.041980385343937096,0.02371246543557429
adult,0.21544622165174704,0.16502893015784556,0.02048672302743505,0.0040485829959514,0.025848275000028623,0.022869333890068663
adult,0.0015739087006217125,0.0013398814647930595,0.0006368778452192193,0.0008944543828264759,0.0010947432797930802,0.0008465755224997283
adult,0.08694372185194597,0.07910058298049692,0.02643566534280199,0.018218796049346633,0.03796205195594797,0.010363835493256809
adult,0.0647796826870453,0.07226464100434361,0.016778373977201156,0.0018450184501844907,0.011546843549168434,0.010736112124028595
adult,0.2059320628534566,0.16502893015784556,0.06711280255118146,0.0040485829959514,0.025848275000028623,0.023004600058769725
adult,0.18718011990614505,0.1369290532960314,0.06375055206608626,0.015377616014558698,0.04588727931380781,0.021857470811964427
adult,0.03526308369468668,0.027178735283933515,0.015739968620891543,0.003289473684210526,0.009455354804904118,0.006718465678152789
adult,0.026583725398319012,0.017181966308229834,0.0040916947719144255,0.0014827551834130787,0.005047439906007467,0.003987585732218021
adult,0.22476677503755907,0.18946837994457041,0.04332149586341009,0.031746031746031744,0.07755558783601306,0.025622602690301925
adult,0.3542974730087894,0.2236775698088252,0.032637144739991714,0.0029498525073746173,0.025686880700934164,0.02121904985364705
adult,0.014208597564743023,0.007541661768877842,0.004393254389752788,0.0010944533334865366,0.0028729770035585606,0.002055992591383575
adult,0.0019515772255831027,0.0013398814647930595,0.0007306245148300297,0.0008944543828264759,0.0010947432797930802,0.0008137371143907948
adult,0.02950862533743252,0.01802443423026589,0.006544999449059216,0.0028248587570621486,0.007135578524300419,0.004997782640460849
adult,0.2761877780820878,0.20021333703549446,0.025821374500167023,0.0013605442176870541,0.016504517503019327,0.017227161142286986
adult,0.28455423904430754,0.20021333703549446,0.024453579255504537,0.0013605442176870541,0.016504517503019327,0.016784927739459887
adult,0.42052136895881864,0.2396883303220321,0.05840338152669877,0.0030927835051546837,0.0272269005653976,0.02193378607756843
adult,0.2715637367027484,0.20021333703549446,0.07208286284637871,0.0013605442176870541,0.016504517503019327,0.01718969398488057
adult,0.291246468485323,0.20021333703549446,0.054040608208832455,0.0013605442176870541,0.016504517503019327,0.01681634471420946
adult,0.0026836644367752975,0.0015683552130857073,0.0006555554902029241,0.0013527366284094794,0.0014565615479951372,0.0007350909365747984
adult,0.0031611664801620173,0.001998427390238237,0.001116504067243335,0.002215965523860927,0.0021043873689763726,0.0007306067034387939
adult,0.02815143128864722,0.01802443423026589,0.006526990054260538,0.0028248587570621486,0.007135578524300419,0.005083360783023985
adult,0.013822096934206156,0.007541661768877842,0.0029030434035453366,0.0010944533334865366,0.0028729770035585606,0.002055992591383575
adult,0.0030299366137596937,0.0018887330447322256,0.0014062779449982323,0.001995719027578148,0.001941489241635841,0.0007231737434987979
adult,0.010306516130452352,0.006221405967880191,0.007192008122744585,0.002077337958110194,0.0035949913448979,0.001919684187142925
adult,0.9416612538427563,0.0334171597633136,0.014932215100393536,0.007692307692307665,0.016032937195112174,0.015793246945748643
adult,0.9855112140229007,0.004081564095673155,0.005875777095175608,0.008196721311475419,0.005784068067299784,0.0008977445503250654
adult,0.5022666707649408,0.2482638888888889,0.03237915292933776,0.0016339869281045694,0.020141001692191223,0.020199937812423345
adult,0.5883965084529049,0.23765432098765432,0.06972695305407967,0.03703703703703709,0.09381903798500417,0.03809433548445333
adult,0.14234385462998148,0.10225585937500001,0.020456180769181403,0.018750000000000003,0.04378695425901704,0.01499121311317263
adult,0.11248767782765541,0.09529449588896785,0.029123970974481023,0.0022657943521887935,0.014694139327633367,0.011955226774111581
adult,0.0069805993732604,0.005840161838992699,0.0049067752168790385,0.0013054830287206262,0.002761201217909845,0.0020455335082983266
adult,0.055695654465077536,0.06412026246907383,0.017620717327632533,0.0059880239520958,0.01959473570833461,0.012304297932676357
adult,0.605675324109479,0.2333506763787721,0.05611349130046351,0.006451612903225712,0.03880062157622908,0.03156806491804629
adult,0.09668681982558801,0.08571925254688138,0.018673325013847383,0.0033222591362126325,0.016875472435555535,0.010838065045592985
adult,0.013099617930292407,0.007541661768877842,0.003338269761883164,0.0010944533334865366,0.0028729770035585606,0.002055992591383575
adult,0.3746730435437983,0.22800438750029173,0.02756236765909328,0.00772946859903384,0.041980385343937096,0.02283668117928013
adult,0.6891243160656331,0.21062165154242105,0.11812374781422058,0.03169185763042415,0.08170062052743059,0.03466356443325253
adult,0.3505905411461463,0.2236775698088252,0.04821450629074562,0.0029498525073746173,0.025686880700934164,0.021703882511488286
adult,0.003944950824866128,0.0026623234534635014,0.0015097157762048547,0.003549990061617969,0.0030742839492486473,0.000962366447459053
adult,0.0026628003403278582,0.0015683552130857073,0.0019579782366191322,0.0013527366284094794,0.0014565615479951372,0.0007350909365747984
adult,0.012664234676947692,0.007541661768877842,0.006347187087638166,0.0010944533334865366,0.0028729770035585606,0.002055992591383575
adult,0.25874917153828403,0.20021333703549446,0.0529619918680481,0.0013605442176870541,0.016504517503019327,0.017437477194695888
adult,0.001362085701256546,0.0008865241247148912,0.0009734105467868662,0.001774622892635315,0.0012542910374361011,0.0004312047724720063
adult,0.621130714236064,0.2214663988312637,0.035556080175620314,0.013513513513513487,0.05470639060836905,0.030346412471132376
adult,0.4920236357762104,0.2482638888888889,0.0879939505362461,0.0016339869281045694,0.020141001692191223,0.020153319227355918
adult,0.018384033969989427,0.00904083861686824,0.0044252760397943845,0.003649635036496351,0.00574419370977612,0.003228573560648009
adult,0.013135682855148042,0.007541661768877842,0.005361607511474271,0.0010944533334865366,0.0028729770035585606,0.002055992591383575
adult,0.0009498628229448391,0.0006983236813280456,0.0004484172408846077,0.001397624039133473,0.0009879240679932133,0.0003428034534584477
adult,0.0017713378396968693,0.0013398814647930595,0.0006103042240813101,0.0008944543828264759,0.0010947432797930802,0.0008317150267320852
adult,0.0069076596740851,0.005840161838992699,0.0019536132835415378,0.0013054830287206262,0.002761201217909845,0.0020578511033212785
adult,0.0774274456415341,0.07247374525241997,0.025009864784096014,0.002341157865360155,0.013025838887757333,0.010449542966420207
adult,0.13462115166806715,0.09776427385847326,0.06733596763890846,0.0071520618556701054,0.02644269528452939,0.013858688999370624
adult,0.004712334457138429,0.004202003243925924,0.0014417843570288427,0.0024694708276797833,0.0032212923538062926,0.0017917502040430545
adult,0.24779397579584642,0.20021333703549446,0.033428433562298236,0.0013605442176870541,0.016504517503019327,0.01780644917562558
adult,0.569323824411033,0.2482638888888889,0.03656308960367869,0.0016339869281045694,0.020141001692191223,0.02051179340036159
adult,0.1380578744114666,0.09776427385847326,0.036569863561181415,0.0071520618556701054,0.02644269528452939,0.014729084013534047
adult,0.062085765767601046,0.07226464100434361,0.019132600517028867,0.0018450184501844907,0.011546843549168434,0.011368617630194325
adult,0.9969327725505058,0.0010952889350569718,0.0012988327683830518,0.002192982456140302,0.0015498223830441133,0.00010267659685004796
adult,0.001812529467363521,0.0013398814647930595,0.0006203167221181978,0.0008944543828264759,0.0010947432797930802,0.0008277806844260953
adult,0.0014388712491038016,0.0013398814647930595,0.00031186577452132726,0.0008944543828264759,0.0010947432797930802,0.0008600580082130993
adult,0.16247180381262935,0.13257078570492756,0.021372382598660884,0.0038302633844035094,0.022533997122729653,0.017816944894305714
adult,0.4546053312654506,0.24065555555555557,0.025845923381062254,0.006666666666666654,0.040054592375536255,0.02588185462874846
adult,0.029448405670354345,0.01802443423026589,0.0077144016372121225,0.0028248587570621486,0.007135578524300419,0.005000998056927262
adult,0.04475733370623087,0.03873528374565972,0.011043489789783737,0.0026041666666666644,0.010043561855951408,0.008097757050695414
adult,0.07306080369586328,0.07226464100434361,0.02423620551644188,0.0018450184501844907,0.011546843549168434,0.010764327969080436
adult,0.8743156352264768,0.0963003615702479,0.1085761671859763,0.011363636363636354,0.03308054247697577,0.025692228474319904
adult,0.6785259351182815,0.21617028061224489,0.021408622284087922,0.0035714285714285587,0.02778554869842056,0.02457969982533947
adult,0.016974438675142613,0.008131766843423748,0.0025031282200786327,0.002293608214808272,0.004318690453480342,0.002166387915442744
adult,0.00420271115117038,0.0029018116409026988,0.002068311439578589,0.004031653991557761,0.003420394784932602,0.00099612396701302
adult,0.0022946843332978147,0.0013398814647930595,0.001347630996593303,0.0008944543828264759,0.0010947432797930802,0.0007724841570211695
adult,0.4864205135119935,0.2482638888888889,0.028997221789127732,0.0016339869281045694,0.020141001692191223,0.020374939758676325
adult,0.17303926895772215,0.13257078570492756,0.06940640470784942,0.0038302633844035094,0.022533997122729653,0.018754188918746337
adult,0.7844234357075207,0.11830124869927158,0.029152558751770526,0.016129032258064502,0.04368162836296127,0.026593041483302264
adult,0.007520764555586396,0.005840161838992699,0.0026225685798372082,0.0013054830287206262,0.002761201217909845,0.0021337413097841083
adult,0.0007506878441459062,0.0006385693433637171,0.00020655521935547178,0.0012779552715654952,0.0009033620861048901,0.00028276620090574066
adult,0.32360868472442356,0.2236775698088252,0.026918301216261806,0.0029498525073746173,0.025686880700934164,0.02078204077741394
adult,0.0017713450731794065,0.0013398814647930595,0.0005210907827550164,0.0008944543828264759,0.0010947432797930802,0.0008317150267320852
adult,0.4272329427092199,0.2396883303220321,0.04036819265784204,0.0030927835051546837,0.0272269005653976,0.022019013192437903
adult,0.3419954873743944,0.2236775698088252,0.03663845791656114,0.0029498525073746173,0.025686880700934164,0.020764911129778796
adult,0.002855008550343048,0.0017462504374345822,0.001428243715538353,0.0017097122838401907,0.0017278847830637354,0.0007211192669058894
adult,0.543398695496693,0.2482638888888889,0.04892014363028816,0.0016339869281045694,0.020141001692191223,0.020564191528044944
adult,0.9825800884822528,0.005780151433207149,0.01676696730791622,0.011627906976744207,0.00819823536968947,0.0014682698974631348
adult,0.7071739533593357,0.18673204372142918,0.07539658167805241,0.005919589392643254,0.033247210789477795,0.027122998101088806
adult,0.02352036195664736,0.017147740165182633,0.00612395789157339,0.0014118245738151541,0.00492032528910457,0.004234377402340414
adult,0.0021914618072923684,0.0013398814647930595,0.001329201264840021,0.0008944543828264759,0.0010947432797930802,0.0007844401017574847
adult,0.6422247234425961,0.21617028061224489,0.07302684079157239,0.0035714285714285587,0.02778554869842056,0.024186081922270296
adult,0.0030359750413409413,0.001892905831795766,0.0007401206664763522,0.0020040963418112056,0.001947707794535667,0.0007233455992742069
bank,0.0019178764488631006,0.0009479147821474218,0.0012813738392992594,0.0005704900509537693,0.0007353747020173551,0.0004981485866484439
bank,0.013899372419207743,0.008106673718524223,0.00591583490962504,0.0008944203394991241,0.0026927261018401152,0.0023196577145239814
bank,0.06668094156237567,0.0775490510844573,0.022132447312447977,0.023470321778111577,0.04266264387657457,0.01428726748915234
bank,0.009212003622206142,0.008106673718524223,0.0033900022368050014,0.0008944203394991241,0.0026927261018401152,0.0025407057337110566
bank,0.0016153427508892985,0.0009479147821474218,0.0006103197957295212,0.0005704900509537693,0.0007353747020173551,0.0005216178548171023
bank,0.005509515975590114,0.002828260075809913,0.0028090467800213747,0.0008103727714748781,0.0015139170902284669,0.0012708146934315605
bank,0.005380073571818865,0.002828260075809913,0.003024089749702741,0.0008103727714748781,0.0015139170902284669,0.0012802049192551703
bank,0.230239002787221,0.18592773437500001,0.08167882636994948,0.0062500000000000056,0.034088830133105937,0.03307527580318106
bank,0.05585287828583318,0.04406381443865258,0.011489302477098399,0.014474075542777833,0.025254365541189153,0.009721561491677242
bank,0.0047398869696020154,0.002828260075809913,0.002677647377743959,0.0008103727714748781,0.0015139170902284669,0.0012499488924588296
bank,0.0004563742609900794,0.0004095003407747713,0.00022985519372282934,0.0008193363375665711,0.0005792395958864207,0.00014285542873564415
bank,0.4281854445033145,0.24972783374990337,0.07500540333676335,0.0025380710659898553,0.025175920821549996,0.026640675667512236
bank,0.027446978656624814,0.018502614024671758,0.01181571566678623,0.0014991912257860882,0.005266778578969741,0.004740558355522327
bank,0.012164832324989175,0.008106673718524223,0.005453915916278269,0.0008944203394991241,0.0026927261018401152,0.002330647822825518
bank,0.0007597034171066921,0.00048426138753680667,0.00042031249340868945,0.0009689922480620155,0.0006850149856455121,0.0002106887365300371
bank,0.0018235037686000282,0.0009479147821474218,0.0006041158402181543,0.0005704900509537693,0.0007353747020173551,0.0005047607431381655
bank,0.021013526372475735,0.00934496262014952,0.005298943303759193,0.0026954177897574125,0.005018822420744637,0.002945604625244358
bank,0.0098064160795969,0.008106673718524223,0.003740692275804529,0.0008944203394991241,0.0026927261018401152,0.0024314647808112173
bank,0.0010702734374669286,0.0005808323304402677,0.0006160101576521481,0.001162340178225494,0.0008216597559106019,0.00025928736824083195
bank,0.18516512820141198,0.14306170121964915,0.05982783837293418,0.004739336492890989,0.02603876996567523,0.01961770697710127
bank,0.017439622962515507,0.008962679156918738,0.006413521001757233,0.0026364249848448455,0.004861011341320723,0.0024279301391862238
bank,0.12633404114045416,0.11619348796271743,0.06904738360780245,0.002375296912114022,0.0166130681442532,0.014551768576132674
bank,0.2419307918592429,0.21072836109458656,0.053189190604649945,0.0060975609756097615,0.035845906754670795,0.029338457729737394
bank,0.02169822634596697,0.00934496262014952,0.006713875514817418,0.0026954177897574125,0.005018822420744637,0.0027868953247793264
bank,0.023790365710396805,0.016441795945929347,0.008834277449503198,0.004871373836891077,0.008949532647155494,0.004367467058991863
bank,0.0017755918503846837,0.0009479147821474218,0.0007940792219288178,0.0005704900509537693,0.0007353747020173551,0.0005091582074979074
bank,0.001428900000923851,0.0009479147821474218,0.0006909648655609882,0.0005704900509537693,0.0007353747020173551,0.0005397930941054251
bank,0.02377379512192812,0.016441795945929347,0.007454930030720756,0.004871373836891077,0.008949532647155494,0.0043777497279430975
bank,0.0026970434983451834,0.001348292131860853,0.0018466066906248362,0.001373089871164707,0.0013606345099361572,0.0005536874349568901
bank,0.001272568183821007,0.0009479147821474218,0.0010410529460143242,0.0005704900509537693,0.0007353747020173551,0.0005533694868201331
bank,0.0005189780380897689,0.00042408813401041034,0.0004147117615578194,0.0008485362749257531,0.0005998784589176437,0.00015805320870977045
bank,0.008143580596863074,0.003932214472733474,0.003523284989749866,0.0030333625598923043,0.0034536693760486652,0.0011478533699362538
bank,0.024830701538462993,0.018502614024671758,0.006157886971977403,0.0014991912257860882,0.005266778578969741,0.0050212682726895694
bank,0.12642717403647855,0.11619348796271743,0.04407573079195583,0.002375296912114022,0.0166130681442532,0.01439687914584964
bank,0.0066542604288172425,0.0031473381442403726,0.00231669358153371,0.0014523768312064323,0.002138018007563773,0.0014811105851345444
bank,0.001682160262762953,0.0009479147821474218,0.000915473768016365,0.0005704900509537693,0.0007353747020173551,0.000515671058096484
bank,0.23592388296226016,0.21072836109458656,0.07708413294527866,0.0060975609756097615,0.035845906754670795,0.0293632082523166
bank,0.48239121254647604,0.24936398097863294,0.10579708954534528,0.08509230043883509,0.14566727425217302,0.03166838445007011
bank,0.17590316189840519,0.14306170121964915,0.058157735706154956,0.004739336492890989,0.02603876996567523,0.018522422385062055
bank,0.06315883840521232,0.07076828813469017,0.01595212660638536,0.007299270072992706,0.02272788700470127,0.01708650153417096
bank,0.001079228818173406,0.0005828636059102817,0.0008403996996138671,0.0011664074650077762,0.0008245340872366061,0.00026016745403442475
bank,0.003259551527654317,0.0016189919649379108,0.0033517343609641643,0.001081081081081081,0.0013229745211895277,0.0007301813662431252
bank,0.09223664639199178,0.09082086226308875,0.02840684107206582,0.003424657534246575,0.01763605256898656,0.014179505345500122
bank,0.029720795394353575,0.01873419820316201,0.010197104953937929,0.0019806338028169022,0.006091435481875709,0.005048342290012532
bank,0.025991348396479992,0.018502614024671758,0.010185465486682777,0.0014991912257860882,0.005266778578969741,0.004902813262692652
bank,0.33106360823191033,0.23303019626840477,0.04802218552524485,0.003831417624521105,0.029880361460805294,0.026669009148709732
bank,0.0014804497796932132,0.0009479147821474218,0.0007272655482497139,0.0005704900509537693,0.0007353747020173551,0.0005349196642081759
bank,0.0059403423036046635,0.002828260075809913,0.0022215025954543956,0.0008103727714748781,0.0015139170902284669,0.0012488461201374725
bank,0.10527775148296947,0.09414329553641965,0.01959382450027518,0.011796042617960426,0.03332444037553894,0.015414461403992363
bank,0.02312086936076825,0.013226690398800329,0.005857425346413445,0.010640338391027388,0.011863239929993344,0.0029777696460844406
bank,0.014919500238987492,0.008106673718524223,0.006261726250359248,0.0008944203394991241,0.0026927261018401152,0.002280368663275973
bank,0.23339996243830355,0.21072836109458656,0.06356952226879915,0.0060975609756097615,0.035845906754670795,0.029862827924207004
bank,0.29176400488686505,0.23032623423975723,0.05258566948391825,0.02382142262202236,0.0740722523402939,0.02516704600644765
bank,0.0017587783819444226,0.0009479147821474218,0.00050474189973579,0.0005704900509537693,0.0007353747020173551,0.0005103622759645438
bank,0.0018784952841933147,0.0009479147821474218,0.0008772855113535933,0.0005704900509537693,0.0007353747020173551,0.0005010792524117696
bank,0.01003218161298385,0.008106673718524223,0.006199777023405491,0.0008944203394991241,0.0026927261018401152,0.0024109349595343977
bank,0.0011997116243974355,0.0009479147821474218,0.0005517176526584688,0.0005704900509537693,0.0007353747020173551,0.0005575564697987853
bank,0.0010108473277110278,0.0005667861392719436,0.0003654019261587839,0.0011342155009451795,0.0008017840263332213,0.0002534092590666781
bank,0.1364061841792804,0.11746960558027952,0.08138545973583292,0.005872261810504098,0.026264277617022984,0.01707260060904135
bank,0.10861405265668149,0.11619348796271743,0.02330235270525129,0.002375296912114022,0.0166130681442532,0.014119645564212115
bank,0.0030828589142432015,0.0016189919649379108,0.002563633129300775,0.001081081081081081,0.0013229745211895277,0.0007487089782854393
bank,0.028235871689053862,0.018502614024671758,0.009948392741684742,0.0014991912257860882,0.005266778578969741,0.00473285823595639
bank,0.02390355148635795,0.016441795945929347,0.008426841874859328,0.004871373836891077,0.008949532647155494,0.004328155739232414
bank,0.36407245772257013,0.24056041974101233,0.06279946423122942,0.02190121155638397,0.07258487889939913,0.04240308388255759
bank,0.021932423832637035,0.00934496262014952,0.0056509638530439915,0.0026954177897574125,0.005018822420744637,0.002697409619760564
bank,0.0002921681741304752,0.00039123624679746175,0.00017766253687826066,0.0007827788649706458,0.0005533999143508179,0.0001270719538749062
bank,0.00189105658788962,0.0009479147821474218,0.0009359436790981942,0.0005704900509537693,0.0007353747020173551,0.0005001682289737686
bank,0.14374105169108856,0.11746960558027952,0.02916548227168887,0.005872261810504098,0.026264277617022984,0.01835107977380019
bank,0.03807686796563031,0.020842024703346448,0.011862756186215654,0.005893800389213232,0.011083263657811948,0.005283344908497116
bank,0.0005907348012188421,0.00043898147810618454,0.00033658082166909524,0.000878348704435661,0.0006209499275833912,0.00017413708487422583
bank,0.001986463938341521,0.0009690062991195272,0.0008776962707960312,0.0006127541797076312,0.0007705599651866903,0.0004948848004877691
bank,0.0033527064788986274,0.0016189919649379108,0.0024433772215656903,0.001081081081081081,0.0013229745211895277,0.0007153940690293567
bank,0.2626678271689809,0.22777863508352303,0.05893550466005616,0.006211180124223614,0.0376134833663882,0.029749364360964557
bank,0.002062318648422488,0.0010041752784738435,0.0006526443697487917,0.0006832313401656468,0.0008283018901782705,0.0004912529198741006
bank,0.0038723615852429283,0.0018730244601050505,0.002000692810819251,0.0015909296069616713,0.00172622422302102,0.0007080636392302528
bank,0.000904562842746947,0.0005367684978904219,0.0004140244144073486,0.0010741138560687433,0.0007593092130912862,0.0002368360623694609
bank,0.002017033390482793,0.0009831322698914948,0.0007199914636100319,0.0006410614349820429,0.0007938817189693908,0.0004932813316374147
bank,0.16933213358279034,0.13980905976136773,0.04609588832806781,0.004149377593361009,0.02408569243187103,0.01755088255751718
bank,0.035193171372830345,0.02021610133827119,0.011973607351840996,0.0045871559633027525,0.009629870705704384,0.0051234999291968845
bank,0.02288480080402457,0.013065141554037513,0.008014896580661882,0.010308395460159202,0.011605199088424879,0.002963573450576586
bank,0.04594697343651314,0.03383548196249716,0.01234856737331781,0.00818317517859047,0.01663976190187685,0.006675334584620265
bank,0.0010126830160924402,0.0005670003845088701,0.00047561195625540176,0.0011346444780635401,0.0008020871868711614,0.00025349571366064356
bank,0.22282612659711828,0.18592773437500001,0.05896163914620693,0.0062500000000000056,0.034088830133105937,0.032723496963515675
bank,0.013049311596214079,0.008106673718524223,0.005637772001898853,0.0008944203394991241,0.0026927261018401152,0.002328193737226234
bank,0.02476967227277642,0.018502614024671758,0.0067872825228344116,0.0014991912257860882,0.005266778578969741,0.005035004344233815
bank,0.6168365321380667,0.22725138310224713,0.10565864802797408,0.004132231404958775,0.03064400923631605,0.028176746958264002
bank,0.0009369256407334752,0.0005477449514221345,0.002943219849125062,0.0010960906101571063,0.0007748406920230519,0.0002444968336142466
bank,0.10466927586534845,0.09414329553641965,0.02609338983473931,0.011796042617960426,0.03332444037553894,0.015521736473131533
bank,0.3027941908514889,0.23303019626840477,0.06637215609098245,0.003831417624521105,0.029880361460805294,0.026420692277912
bank,0.014198320899358935,0.008106673718524223,0.005157580208646617,0.0008944203394991241,0.0026927261018401152,0.002297469956380619
bank,0.001633292666319648,0.0009479147821474218,0.0007486058736505468,0.0005704900509537693,0.0007353747020173551,0.0005198338671545302
bank,0.08058794729331274,0.08800210051479829,0.021554136711024,0.004149377593360995,0.01910900164961022,0.013648820602995704
bank,0.12409416613141115,0.11619348796271743,0.04975687761497249,0.002375296912114022,0.0166130681442532,0.01451631285786266
bank,0.6008768803165931,0.22725138310224713,0.08079108564887844,0.004132231404958775,0.03064400923631605,0.030553861708035705
bank,0.0038335308483187364,0.0018624399242205276,0.0012049210271103685,0.0015696810130209733,0.001709806008569739,0.0007012145629513475
bank,0.0033938673350252216,0.0016189919649379108,0.0010933490428856592,0.001081081081081081,0.0013229745211895277,0.0007103117619786663
bank,0.030820286492817095,0.01873419820316201,0.007469339032055807,0.0019806338028169022,0.006091435481875709,0.0049712389787139885
bank,0.0034663181528685107,0.0016189919649379108,0.0013835710044753234,0.001081081081081081,0.0013229745211895277,0.0006980727703708914
bank,0.0006776308420310594,0.00045998150332205335,0.0007500628682914384,0.0009203865623561896,0.0006506618127645244,0.0001923328252953183
bank,0.002929031609170318,0.0016189919649379108,0.0008541497889634601,0.001081081081081081,0.0013229745211895277,0.0007650079110815568
bank,0.41764826485876677,0.24972783374990337,0.07098212574764678,0.0025380710659898553,0.025175920821549996,0.02688244122501985
bank,0.015077111940843978,0.008106673718524223,0.01406644086067197,0.0008944203394991241,0.0026927261018401152,0.0022760061907297255
